Case#,Meal,TotalMeals,UniversalMeals,TotalEnrolled,FR,TraditionalSchool,PublicSchool,SchoolType
2891,BREAKFAST,9050,0,861,160,100,100,High
19484,BREAKFAST,18183,0,861,420,100,100,High
18846,BREAKFAST,32048,0,861,756,100,100,High
18844,BREAKFAST,32048,0,861,861,100,100,Middle
2892,LUNCH,43823,0,861,160,100,100,High
19485,LUNCH,51583,0,861,420,100,100,High
14063,LUNCH,71353,0,861,359,100,100,Elementary
18847,LUNCH,95430,0,861,861,100,100,Elementary
13539,BREAKFAST,12730,0,862,493,100,100,Elementary
694,BREAKFAST,22855,0,862,504,100,100,Elementary
20484,BREAKFAST,37476,100,862,862,100,100,High
453,BREAKFAST,38200,0,862,360,100,100,Elementary
13538,LUNCH,67027,0,862,493,100,100,Elementary
693,LUNCH,99627,0,862,504,100,100,Elementary
3938,BREAKFAST,7294,0,863,335,100,100,Mixed
3423,LUNCH,11027,0,863,208,100,100,Middle
17539,BREAKFAST,11532,0,863,509,100,100,Mixed
7141,BREAKFAST,14110,0,863,465,100,100,Mixed
11066,BREAKFAST,19777,0,863,370,100,100,Elementary
11065,LUNCH,38545,0,863,370,100,100,Elementary
17540,LUNCH,63093,0,863,509,100,100,Elementary
3937,LUNCH,64103,0,863,335,100,100,Elementary
856,LUNCH,77922,0,863,586,100,100,High
7142,LUNCH,80867,0,863,465,100,100,Mixed
2085,BREAKFAST,8772,0,864,196,100,100,Elementary
17560,BREAKFAST,9521,0,864,205,100,100,Middle
12563,BREAKFAST,10500,0,864,191,100,100,Elementary
2363,BREAKFAST,15147,0,864,342,100,100,High
8063,BREAKFAST,26155,0,864,383,100,100,Mixed
12562,LUNCH,39990,0,864,191,100,100,Elementary
8064,LUNCH,43185,0,864,383,100,100,Mixed
17561,LUNCH,46415,0,864,205,100,100,Elementary
2362,LUNCH,76249,0,864,342,100,100,Mixed
9548,BREAKFAST,46454,0,865,763,100,100,Elementary
9546,LUNCH,58031,0,865,763,100,100,Middle
14058,LUNCH,74234,0,865,308,100,100,Elementary
14059,BREAKFAST,19859,0,866,390,100,100,Middle
22559,BREAKFAST,38247,0,866,773,100,100,Middle
22561,BREAKFAST,38247,0,866,776,100,100,Mixed
14060,LUNCH,73581,0,866,390,100,100,Elementary
22560,LUNCH,112746,0,866,776,100,100,Middle
17138,BREAKFAST,10817,0,867,254,100,100,Middle
12620,BREAKFAST,12705,0,867,251,100,100,Middle
17702,BREAKFAST,31875,0,867,598,100,100,Elementary
12621,LUNCH,46531,0,867,251,100,100,High
17137,LUNCH,47291,0,867,254,100,100,Elementary
17703,LUNCH,79646,0,867,598,100,100,Elementary
20798,BREAKFAST,6026,0,868,868,0,100,Elementary
20797,LUNCH,6112,0,868,868,0,100,High
12451,BREAKFAST,17681,0,868,218,100,100,Mixed
16074,LUNCH,100950,0,868,787,100,100,Elementary
16073,LUNCH,100950,0,868,631,100,100,Middle
22889,BREAKFAST,790,0,869,512,100,100,High
5998,BREAKFAST,9586,0,869,171,100,100,High
5058,LUNCH,10190,0,869,37,100,100,Elementary
6604,BREAKFAST,21771,0,869,471,100,100,Elementary
5997,LUNCH,56026,0,869,171,100,100,High
6603,LUNCH,84114,0,869,471,100,100,Mixed
1559,BREAKFAST,2349,0,870,274,100,100,High
6626,BREAKFAST,8503,0,870,77,100,100,Mixed
637,BREAKFAST,20773,0,870,460,100,100,Mixed
15892,BREAKFAST,25962,0,870,870,100,100,High
1558,LUNCH,34813,0,870,274,100,100,Mixed
636,LUNCH,41260,0,870,460,100,100,Elementary
1811,BREAKFAST,1882,0,871,285,100,100,Elementary
14176,BREAKFAST,14547,0,871,236,100,100,Middle
8729,BREAKFAST,19033,0,871,461,100,100,Mixed
7191,BREAKFAST,28059,0,871,505,100,100,Mixed
19734,LUNCH,38151,0,871,249,100,100,Mixed
1812,LUNCH,38529,0,871,285,100,100,Mixed
14177,LUNCH,41866,0,871,236,100,100,Middle
8730,LUNCH,85272,0,871,461,100,100,Mixed
2827,BREAKFAST,5222,0,872,210,100,100,Elementary
2826,LUNCH,11705,0,872,210,100,100,High
3370,LUNCH,61669,0,872,386,100,100,Elementary
14304,BREAKFAST,43750,100,873,873,100,100,Middle
13736,BREAKFAST,56922,100,873,734,100,100,Elementary
13737,LUNCH,115343,100,873,734,100,100,Elementary
4625,LUNCH,71009,0,874,408,100,100,Elementary
17710,BREAKFAST,6500,0,875,500,100,100,Mixed
19605,BREAKFAST,16511,0,875,127,100,100,High
6988,BREAKFAST,17636,0,875,436,100,100,High
25682,BREAKFAST,23578,0,875,304,100,100,High
8478,BREAKFAST,29544,0,875,532,100,100,Mixed
19606,LUNCH,30467,0,875,127,100,100,Middle
17272,BREAKFAST,31083,0,875,576,100,100,Elementary
6989,LUNCH,82499,0,875,436,100,100,Elementary
8479,LUNCH,86494,0,875,532,100,100,Mixed
17271,LUNCH,92356,0,875,576,100,100,Elementary
9718,BREAKFAST,3563,0,876,69,100,100,Elementary
10700,BREAKFAST,22583,0,876,142,100,100,Elementary
14300,BREAKFAST,30628,0,876,876,100,100,Elementary
9717,LUNCH,40862,0,876,69,100,100,High
10569,LUNCH,71985,0,876,142,100,100,Mixed
14299,LUNCH,101243,0,876,876,100,100,Mixed
1697,BREAKFAST,5094,0,877,299,100,100,High
19592,BREAKFAST,13193,0,877,536,100,100,Elementary
14818,BREAKFAST,21550,0,877,400,100,100,Mixed
12408,BREAKFAST,23577,0,877,325,100,100,High
15975,BREAKFAST,41173,0,877,534,100,100,High
12409,LUNCH,53613,0,877,325,100,100,Elementary
14065,LUNCH,63840,0,877,364,100,100,Elementary
14819,LUNCH,76695,0,877,400,100,100,Middle
785,LUNCH,80690,0,877,550,100,100,Mixed
786,BREAKFAST,82540,0,877,550,100,100,Middle
19593,LUNCH,84873,0,877,536,100,100,Elementary
7842,BREAKFAST,13645,0,878,452,100,100,High
24165,BREAKFAST,22153,0,878,364,100,100,Middle
13735,BREAKFAST,26948,100,878,737,100,100,High
7843,LUNCH,41611,0,878,452,100,100,Middle
23144,BREAKFAST,49862,0,878,786,100,100,Elementary
24166,LUNCH,82642,0,878,364,100,100,Elementary
13734,LUNCH,92771,100,878,737,100,100,Elementary
23145,LUNCH,98010,0,878,786,100,100,Elementary
10003,BREAKFAST,6181,0,879,139,100,100,Mixed
2026,BREAKFAST,8532,0,879,406,100,100,Middle
12560,BREAKFAST,9060,0,879,186,100,100,High
2604,BREAKFAST,9795,0,879,190,100,100,High
14450,BREAKFAST,14746,0,879,429,100,100,High
21148,BREAKFAST,32648,0,879,433,100,100,Mixed
12561,LUNCH,46322,0,879,186,100,100,Elementary
10002,LUNCH,50887,0,879,139,100,100,High
2027,LUNCH,58239,0,879,406,100,100,Mixed
3085,LUNCH,58733,0,879,206,100,100,Elementary
21147,LUNCH,79825,0,879,433,100,100,Mixed
4182,BREAKFAST,7453,0,880,241,100,100,Mixed
13265,BREAKFAST,7733,0,880,184,100,100,Elementary
17704,BREAKFAST,35741,0,880,511,100,100,Elementary
13266,LUNCH,44332,0,880,184,100,100,Elementary
22888,LUNCH,55639,0,880,427,100,100,Elementary
17705,LUNCH,76539,0,880,511,100,100,Middle
19596,BREAKFAST,9789,0,881,586,100,100,Elementary
6990,BREAKFAST,10363,0,881,534,100,100,Mixed
4739,BREAKFAST,10975,0,881,194,100,100,High
692,BREAKFAST,33724,0,881,570,100,100,High
4738,LUNCH,56436,0,881,194,100,100,Middle
691,LUNCH,65333,0,881,570,100,100,Elementary
6122,LUNCH,66777,0,881,388,100,100,Elementary
22989,BREAKFAST,7738,0,882,461,100,100,Middle
1185,BREAKFAST,11745,0,882,162,100,100,Middle
15269,BREAKFAST,16949,0,882,484,100,100,High
9027,LUNCH,24298,0,882,188,100,100,Elementary
1184,LUNCH,35229,0,882,162,100,100,Elementary
15268,LUNCH,61853,0,882,484,100,100,Elementary
22990,LUNCH,63906,0,882,461,100,100,Mixed
12437,BREAKFAST,16813,0,883,304,100,100,Elementary
15905,BREAKFAST,16655,0,884,407,100,100,High
19996,BREAKFAST,38563,100,884,758,100,100,Elementary
15904,LUNCH,62890,0,884,407,100,100,Elementary
16976,BREAKFAST,68796,0,884,833,100,100,Mixed
19995,LUNCH,106266,100,884,758,100,100,Elementary
16977,LUNCH,108817,0,884,833,100,100,Middle
15027,LUNCH,69276,100,885,885,100,100,Elementary
12993,BREAKFAST,14531,0,886,242,100,100,Mixed
17039,BREAKFAST,19133,0,886,549,100,100,Elementary
17424,BREAKFAST,24252,100,886,824,100,100,Middle
18492,BREAKFAST,35100,0,886,835,100,100,Middle
12994,LUNCH,45616,0,886,242,100,100,Elementary
17423,LUNCH,57804,100,886,824,100,100,Elementary
19997,BREAKFAST,65636,100,886,886,100,100,Middle
17040,LUNCH,80202,0,886,549,100,100,Middle
18493,LUNCH,101917,0,886,835,100,100,Elementary
14417,BREAKFAST,6243,0,887,262,100,100,High
14419,LUNCH,26584,0,887,262,100,100,Mixed
17432,BREAKFAST,40570,0,887,887,100,100,Elementary
17431,LUNCH,103098,0,887,887,100,100,Elementary
10240,BREAKFAST,6182,0,888,104,100,100,Mixed
18528,BREAKFAST,18187,100,888,753,100,100,High
10241,LUNCH,44924,0,888,104,100,100,High
18529,LUNCH,72563,100,888,753,100,100,Mixed
6795,BREAKFAST,5825,0,889,214,100,100,High
1547,LUNCH,26094,0,889,212,100,100,Elementary
6796,LUNCH,41473,0,889,214,100,100,Mixed
4627,BREAKFAST,14792,0,890,394,100,100,Middle
7737,BREAKFAST,15168,0,890,677,100,100,High
4626,LUNCH,74512,0,890,394,100,100,High
7481,LUNCH,98446,0,890,525,100,100,Elementary
15962,BREAKFAST,19233,100,891,616,100,100,High
18500,BREAKFAST,34028,100,891,889,100,100,Elementary
15961,LUNCH,71003,100,891,616,100,100,Elementary
18501,LUNCH,101641,100,891,889,100,100,Middle
15294,BREAKFAST,15474,100,892,750,100,100,High
16540,LUNCH,60808,0,892,513,100,100,Elementary
7862,LUNCH,62392,0,893,562,100,100,Elementary
15024,BREAKFAST,30482,0,894,894,100,100,Elementary
9850,BREAKFAST,34964,0,894,545,100,100,High
9851,LUNCH,88986,0,894,545,100,100,Mixed
15025,LUNCH,89971,0,894,894,100,100,Middle
10242,BREAKFAST,3025,0,895,123,100,100,Elementary
11696,BREAKFAST,3872,0,895,538,100,100,High
2706,BREAKFAST,5024,0,895,92,100,100,High
11695,LUNCH,19072,0,895,538,100,100,Elementary
13096,BREAKFAST,22553,0,895,538,100,100,High
10243,LUNCH,42505,0,895,123,100,100,Elementary
13095,LUNCH,44706,0,895,538,100,100,Mixed
1712,BREAKFAST,8431,0,896,356,100,100,Middle
20726,BREAKFAST,31135,100,896,896,100,100,Mixed
24510,BREAKFAST,32685,0,896,379,100,100,Middle
1713,LUNCH,53169,0,896,356,100,100,Middle
20727,LUNCH,90825,100,896,896,100,100,Mixed
12410,BREAKFAST,19222,0,897,378,100,100,Mixed
4573,BREAKFAST,1581,0,898,115,100,100,High
2032,BREAKFAST,2419,0,898,219,100,100,Elementary
3643,BREAKFAST,7951,0,898,90,100,100,Middle
2033,LUNCH,25532,0,898,219,100,100,Elementary
13174,BREAKFAST,28491,0,898,239,100,100,High
13175,BREAKFAST,28491,0,898,233,100,100,Elementary
745,LUNCH,35459,0,898,426,100,100,Middle
20064,BREAKFAST,39825,0,898,371,100,100,Middle
13173,LUNCH,44142,0,898,239,100,100,High
13176,LUNCH,44142,0,898,233,100,100,Middle
16172,BREAKFAST,46222,0,898,846,100,100,Mixed
21043,LUNCH,48395,0,898,323,100,100,Mixed
3642,LUNCH,59983,0,898,90,100,100,Elementary
3640,LUNCH,86603,0,898,406,100,100,Elementary
16171,LUNCH,102869,0,898,846,100,100,Elementary
22169,LUNCH,2521,0,899,899,0,100,High
22166,BREAKFAST,2527,0,899,899,0,100,High
22969,BREAKFAST,13723,0,899,516,100,100,Middle
22968,LUNCH,31091,0,899,516,100,100,Mixed
8890,BREAKFAST,8288,0,900,78,100,100,Middle
10236,BREAKFAST,22974,0,900,171,100,100,High
10237,LUNCH,77261,0,900,171,100,100,Elementary
24040,BREAKFAST,9600,0,901,476,100,100,High
19878,BREAKFAST,18670,0,901,415,100,100,High
1788,BREAKFAST,31394,0,901,478,100,100,Middle
16412,LUNCH,69997,0,901,691,100,100,Middle
24041,LUNCH,78534,0,901,476,100,100,Middle
1787,LUNCH,85561,0,901,478,100,100,Middle
7688,BREAKFAST,3473,0,903,416,100,100,Middle
7139,BREAKFAST,10959,0,904,309,100,100,Middle
9018,BREAKFAST,11377,0,904,245,100,100,Elementary
22872,BREAKFAST,16988,0,904,491,100,100,Middle
22873,LUNCH,39049,0,904,491,100,100,Middle
7140,LUNCH,69890,0,904,309,100,100,Mixed
15745,BREAKFAST,20641,0,905,370,100,100,High
17295,BREAKFAST,21601,0,905,375,100,100,Mixed
6077,BREAKFAST,41012,0,905,456,100,100,Elementary
14298,BREAKFAST,51670,100,905,905,100,100,Middle
17296,LUNCH,75530,0,905,375,100,100,Middle
15746,LUNCH,78873,0,905,370,100,100,Elementary
1698,BREAKFAST,7513,0,906,363,100,100,Elementary
907,LUNCH,20963,0,906,123,100,100,High
18024,BREAKFAST,13494,0,907,359,100,100,High
20856,BREAKFAST,13651,0,907,331,100,100,Mixed
6461,BREAKFAST,20309,0,907,329,100,100,High
6460,LUNCH,37599,0,907,329,100,100,Elementary
20857,LUNCH,55061,0,907,331,100,100,Elementary
9894,BREAKFAST,6879,0,908,102,100,100,Mixed
18905,BREAKFAST,20447,0,908,415,100,100,Middle
19377,BREAKFAST,21371,0,908,406,100,100,Middle
9893,LUNCH,47751,0,908,102,100,100,Mixed
19376,LUNCH,83436,0,908,406,100,100,Elementary
2903,BREAKFAST,5120,0,910,412,100,100,Middle
15242,BREAKFAST,11053,0,910,179,100,100,Elementary
15243,LUNCH,41689,0,910,179,100,100,Elementary
4787,LUNCH,16569,0,911,33,100,100,Middle
14853,BREAKFAST,70208,0,911,858,100,100,Elementary
14854,LUNCH,112843,0,911,858,100,100,Elementary
7793,BREAKFAST,14745,0,912,406,100,100,Elementary
4362,BREAKFAST,17719,0,912,495,100,100,Middle
5913,LUNCH,54556,0,912,200,100,100,Mixed
7794,LUNCH,58762,0,912,406,100,100,Middle
4363,LUNCH,83046,0,912,495,100,100,Mixed
10558,BREAKFAST,6421,0,913,116,100,100,Middle
1341,BREAKFAST,8057,0,913,199,100,100,Middle
14858,BREAKFAST,25780,0,913,474,100,100,Elementary
1342,LUNCH,35696,0,913,199,100,100,Elementary
14859,LUNCH,66950,0,913,474,100,100,Mixed
18795,BREAKFAST,24676,0,914,594,100,100,Elementary
17011,BREAKFAST,25309,0,914,642,100,100,High
18794,LUNCH,70814,0,914,594,100,100,Middle
17010,LUNCH,82335,0,914,642,100,100,High
746,BREAKFAST,9820,0,916,497,100,100,Mixed
7277,BREAKFAST,15807,0,916,454,100,100,High
10382,BREAKFAST,22383,0,916,96,100,100,High
6806,LUNCH,31031,0,916,179,100,100,Elementary
7278,LUNCH,32646,0,916,454,100,100,Elementary
747,LUNCH,33253,0,916,497,100,100,Elementary
13579,BREAKFAST,8416,0,917,166,100,100,Elementary
8065,BREAKFAST,16281,0,917,320,100,100,High
8066,LUNCH,33070,0,917,320,100,100,High
16266,BREAKFAST,36308,100,917,532,100,100,Elementary
16265,BREAKFAST,36308,100,917,532,100,100,High
13581,LUNCH,50297,0,917,166,100,100,Elementary
16397,LUNCH,92876,100,917,532,100,100,Elementary
25088,BREAKFAST,4369,0,918,344,100,100,High
13584,BREAKFAST,8416,0,918,166,100,100,Mixed
24042,BREAKFAST,12536,0,918,476,100,100,High
2703,BREAKFAST,20326,0,918,380,100,100,Mixed
1409,BREAKFAST,25214,0,918,497,100,100,Mixed
9567,BREAKFAST,53737,0,918,550,100,100,Elementary
24043,LUNCH,60150,0,918,476,100,100,Elementary
9568,LUNCH,65825,0,918,550,100,100,Elementary
1407,LUNCH,82522,0,918,497,100,100,Mixed
2702,LUNCH,85829,0,918,380,100,100,Elementary
13580,BREAKFAST,8416,0,919,166,100,100,High
19396,BREAKFAST,15139,0,919,389,100,100,Mixed
21542,BREAKFAST,20240,0,920,615,100,100,High
7267,BREAKFAST,20591,0,920,460,100,100,Elementary
6599,BREAKFAST,20648,0,920,392,100,100,Middle
25775,BREAKFAST,41268,0,920,374,100,100,Elementary
25776,LUNCH,77347,0,920,374,100,100,Elementary
6600,LUNCH,78171,0,920,392,100,100,Middle
16398,BREAKFAST,19850,100,921,696,100,100,High
16399,BREAKFAST,19850,100,921,696,100,100,High
16401,BREAKFAST,19850,100,921,535,100,100,Elementary
17606,BREAKFAST,44687,0,921,921,100,100,Elementary
3004,BREAKFAST,8877,0,922,116,100,100,High
18548,BREAKFAST,11673,0,922,509,100,100,High
24039,BREAKFAST,16879,0,922,664,100,100,Elementary
3005,LUNCH,66900,0,922,116,100,100,Elementary
18549,LUNCH,83717,0,922,509,100,100,Elementary
24038,LUNCH,86594,0,922,664,100,100,Elementary
17139,BREAKFAST,17833,0,923,335,100,100,Middle
22062,BREAKFAST,38251,0,923,741,100,100,Mixed
17140,LUNCH,80593,0,923,335,100,100,Elementary
22063,LUNCH,118867,0,923,741,100,100,Elementary
639,BREAKFAST,688,0,924,483,100,100,High
18454,BREAKFAST,21495,0,925,489,100,100,Middle
9190,BREAKFAST,29390,0,926,474,100,100,High
21752,BREAKFAST,40528,0,926,674,100,100,Elementary
21753,LUNCH,119177,0,926,674,100,100,Mixed
2886,BREAKFAST,7740,0,927,576,100,100,Elementary
18179,BREAKFAST,21292,0,927,400,100,100,High
18178,LUNCH,81882,0,927,400,100,100,Mixed
4136,BREAKFAST,13549,0,928,196,100,100,Mixed
22422,BREAKFAST,15304,100,928,800,100,100,Elementary
721,BREAKFAST,16180,0,928,77,100,100,Elementary
722,LUNCH,45129,0,928,77,100,100,Mixed
22421,LUNCH,55042,100,928,800,100,100,High
4137,LUNCH,68516,0,928,196,100,100,High
22874,BREAKFAST,966,0,929,575,100,100,Elementary
3002,BREAKFAST,10050,0,929,105,100,100,Mixed
25550,BREAKFAST,46313,0,929,436,100,100,Elementary
3003,LUNCH,56305,0,929,105,100,100,Elementary
6124,BREAKFAST,17918,0,930,447,100,100,Middle
17421,BREAKFAST,43697,100,930,864,100,100,Middle
17422,BREAKFAST,43697,100,930,864,100,100,Elementary
17419,LUNCH,97092,100,930,864,100,100,Middle
17420,LUNCH,97092,100,930,864,100,100,Mixed
7013,BREAKFAST,5187,0,932,77,100,100,High
22594,LUNCH,10279,0,932,222,100,100,High
22595,BREAKFAST,11420,0,932,222,100,100,Elementary
10567,LUNCH,44493,0,932,128,100,100,High
22971,BREAKFAST,11809,0,933,625,100,100,High
25009,BREAKFAST,14465,0,933,363,100,100,Elementary
12996,BREAKFAST,16330,0,933,269,100,100,Mixed
12995,LUNCH,44783,0,933,269,100,100,Mixed
10244,BREAKFAST,65535,0,933,158,100,100,Middle
1403,BREAKFAST,12702,0,934,520,100,100,Elementary
1402,BREAKFAST,12702,0,934,519,100,100,Mixed
1404,LUNCH,73196,0,934,519,100,100,Elementary
1401,LUNCH,73196,0,934,520,100,100,Mixed
1135,BREAKFAST,9411,0,935,248,100,100,Mixed
1518,BREAKFAST,12808,0,935,483,100,100,Mixed
9239,BREAKFAST,17134,0,935,615,100,100,Elementary
22966,BREAKFAST,18302,0,935,603,100,100,High
5063,LUNCH,18650,0,935,33,100,100,Elementary
1134,LUNCH,35952,0,935,248,100,100,Middle
22967,LUNCH,43199,0,935,603,100,100,Middle
1519,LUNCH,71723,0,935,483,100,100,High
7791,BREAKFAST,14725,0,937,331,100,100,Elementary
23148,BREAKFAST,40159,0,937,682,100,100,Mixed
16173,BREAKFAST,49982,100,937,871,100,100,Middle
16174,BREAKFAST,49982,100,937,871,100,100,High
7792,LUNCH,61039,0,937,331,100,100,Elementary
7825,LUNCH,91883,0,937,549,100,100,Mixed
21064,BREAKFAST,12629,0,938,485,100,100,High
24503,BREAKFAST,12707,0,938,216,100,100,Elementary
2901,BREAKFAST,18056,0,938,404,100,100,Elementary
7273,LUNCH,57504,0,938,627,100,100,Elementary
24502,LUNCH,61626,0,938,216,100,100,Mixed
9237,BREAKFAST,21026,0,939,524,100,100,High
9238,LUNCH,107693,0,939,524,100,100,Mixed
1323,BREAKFAST,8587,0,940,240,100,100,Middle
22987,BREAKFAST,20454,0,941,740,100,100,Elementary
9885,BREAKFAST,36295,0,941,219,100,100,High
22988,LUNCH,65653,0,941,740,100,100,Elementary
17993,BREAKFAST,23628,0,942,719,100,100,Middle
22700,BREAKFAST,30729,0,942,697,100,100,Middle
13031,LUNCH,48517,0,942,323,100,100,Mixed
22703,LUNCH,105689,0,942,702,100,100,Mixed
11953,BREAKFAST,12019,0,943,294,100,100,Middle
20141,BREAKFAST,19454,0,943,488,100,100,Middle
18036,LUNCH,47773,0,943,311,100,100,High
11952,LUNCH,68425,0,943,294,100,100,Middle
20142,LUNCH,83789,0,943,488,100,100,Elementary
7015,BREAKFAST,5187,0,944,77,100,100,Elementary
9468,BREAKFAST,5734,0,944,135,100,100,Elementary
10766,BREAKFAST,13412,0,944,307,100,100,High
10767,LUNCH,35544,0,944,307,100,100,Elementary
9469,LUNCH,52280,0,944,135,100,100,Elementary
18499,LUNCH,103833,0,944,944,100,100,Mixed
21162,BREAKFAST,3440,0,945,233,100,100,High
4918,BREAKFAST,8829,0,945,104,100,100,Middle
25161,BREAKFAST,12860,0,945,235,100,100,Middle
17695,BREAKFAST,28239,100,945,945,100,100,Mixed
21163,BREAKFAST,3440,0,947,233,100,100,Middle
2025,BREAKFAST,5117,0,947,347,100,100,Elementary
4716,BREAKFAST,9164,0,947,97,100,100,High
1786,BREAKFAST,16995,0,947,503,100,100,Middle
19876,BREAKFAST,22104,0,947,390,100,100,Mixed
2024,LUNCH,41485,0,947,347,100,100,Middle
4717,LUNCH,64046,0,947,97,100,100,Elementary
19877,LUNCH,88917,0,947,390,100,100,Elementary
10392,BREAKFAST,4350,0,948,65,100,100,Mixed
10234,BREAKFAST,8226,0,948,125,100,100,Middle
4999,LUNCH,15475,0,948,29,100,100,Elementary
10393,LUNCH,44447,0,948,65,100,100,Middle
10235,LUNCH,50488,0,948,125,100,100,Elementary
22413,BREAKFAST,23317,100,949,693,100,100,High
22420,BREAKFAST,23317,100,949,521,100,100,Elementary
22417,LUNCH,59653,100,949,693,100,100,High
22416,LUNCH,59653,100,949,521,100,100,High
22418,LUNCH,59653,100,949,693,100,100,Mixed
22415,LUNCH,59653,100,949,521,100,100,High
17118,BREAKFAST,14806,0,950,651,100,100,Middle
19235,BREAKFAST,21690,0,950,412,100,100,Elementary
21031,BREAKFAST,31820,0,950,616,100,100,Middle
21415,BREAKFAST,32109,0,950,742,100,100,Middle
19236,LUNCH,81542,0,950,412,100,100,Mixed
21032,LUNCH,96309,0,950,616,100,100,Elementary
21416,LUNCH,114963,0,950,742,100,100,Elementary
11412,BREAKFAST,12284,0,951,317,100,100,Elementary
2798,BREAKFAST,25736,0,951,561,100,100,High
11413,LUNCH,35133,0,951,317,100,100,Elementary
8097,BREAKFAST,36028,0,951,665,100,100,Elementary
14862,BREAKFAST,38055,100,951,552,100,100,High
14863,BREAKFAST,38055,100,951,552,100,100,Middle
8096,LUNCH,48816,0,951,665,100,100,Elementary
2799,LUNCH,72107,0,951,561,100,100,Mixed
14860,LUNCH,93043,100,951,552,100,100,High
6327,BREAKFAST,22773,0,952,356,100,100,High
1498,BREAKFAST,23177,0,953,477,100,100,Middle
1497,LUNCH,88990,0,953,477,100,100,Mixed
6987,BREAKFAST,6922,0,954,319,100,100,High
151,BREAKFAST,25623,100,954,896,100,100,Middle
17227,BREAKFAST,33403,100,954,954,100,100,Elementary
2364,LUNCH,57279,0,954,250,100,100,Elementary
150,LUNCH,84431,100,954,896,100,100,Mixed
17226,LUNCH,97667,100,954,954,100,100,Mixed
1708,BREAKFAST,2095,0,955,218,100,100,Elementary
4788,LUNCH,14431,0,955,27,100,100,Elementary
1709,LUNCH,25732,0,955,218,100,100,Elementary
6144,LUNCH,43489,0,955,103,100,100,Elementary
25154,BREAKFAST,62108,0,955,521,100,100,Elementary
25155,LUNCH,125290,0,955,521,100,100,Mixed
10245,BREAKFAST,5388,0,956,108,100,100,Middle
10508,BREAKFAST,12393,0,956,287,100,100,Middle
12867,BREAKFAST,18325,0,956,387,100,100,Elementary
16983,BREAKFAST,30786,100,956,778,100,100,Mixed
10509,LUNCH,32758,0,956,287,100,100,Mixed
